sessionId,page,timestamp,unique pageviews,step
0061697d-2e5b-4222-b3a0-c6e0efd4e804,/www.insureandgo.com/quotes/tripDetails,1688123782620,1,Q1
0061697d-2e5b-4222-b3a0-c6e0efd4e804,/www.insureandgo.com/quotes/panel,1688123968555,1,Q2
0061d5ac-0ef0-4cea-8fbb-3bd2fb08b8a5,/www.insureandgo.com/quotes/panel,1688114704992,1,Q2
0062249b-3e26-445d-a65e-cf733c77e00a,/www.insureandgo.com/quotes/tripDetails,1687859360126,1,Q1
006667fa-3baa-49b2-954c-6a6ae2277a06,/www.insureandgo.com/quotes/tripDetails,1687964302388,1,Q1
006667fa-3baa-49b2-954c-6a6ae2277a06,/www.insureandgo.com/quotes/panel,1687964444173,1,Q2
006766df-4868-4b06-976d-06a5e01cf26d,/www.insureandgo.com/quotes/tripDetails,1688129961344,1,Q1
006766df-4868-4b06-976d-06a5e01cf26d,/www.insureandgo.com/quotes/panel,1688130074017,1,Q2
006869d0-3dc3-4ee1-9911-c9e905d361c8,/www.insureandgo.com/quotes/tripDetails,1687806205252,1,Q1
006869d0-3dc3-4ee1-9911-c9e905d361c8,/www.insureandgo.com/quotes/panel,1687807031809,1,Q2
0071e2b4-87bf-4dcf-a0eb-5c0a2307e772,/www.insureandgo.com/quotes/tripDetails,1687780204018,1,Q1
0072c81d-3af1-4764-a21b-b216e1354d6e,/www.insureandgo.com/quotes/tripDetails,1687713066592,1,Q1
0072c81d-3af1-4764-a21b-b216e1354d6e,/www.insureandgo.com/quotes/panel,1687713180925,1,Q2
0076f34c-7f93-4dc0-a036-cf8f1e3bad78,/www.insureandgo.com/quotes/tripDetails,1688048735656,1,Q1
00786aa5-c81e-4289-bae9-c3b9a7d29dd4,/www.insureandgo.com/quotes/tripDetails,1688060955419,1,Q1
00786aa5-c81e-4289-bae9-c3b9a7d29dd4,/www.insureandgo.com/quotes/panel,1688061381987,1,Q2
007a344e-3745-4457-a6dc-ed50b400e197,/www.insureandgo.com/quotes/tripDetails,1688076176162,1,Q1
007a344e-3745-4457-a6dc-ed50b400e197,/www.insureandgo.com/quotes/panel,1688076363225,1,Q2
0085de27-6e70-43f6-a843-0a5721b3ebe5,/www.insureandgo.com/quotes/tripDetails,1688009182923,1,Q1
0085de27-6e70-43f6-a843-0a5721b3ebe5,/www.insureandgo.com/quotes/panel,1688009581177,1,Q2
0088ca7b-6c89-4f44-a6e9-c883c7e54c24,/www.insureandgo.com/quotes/tripDetails,1687688228165,1,Q1
0088ca7b-6c89-4f44-a6e9-c883c7e54c24,/www.insureandgo.com/quotes/panel,1687688503849,1,Q2
008929e7-dee4-4f6c-a4e9-783173ad9267,/www.insureandgo.com/quotes/tripDetails,1687926483663,1,Q1
008f847f-37db-4b81-9152-970ca5663a2f,/www.insureandgo.com/quotes/tripDetails,1687950225602,1,Q1
008f847f-37db-4b81-9152-970ca5663a2f,/www.insureandgo.com/quotes/panel,1687950622352,1,Q2
009446f6-f45d-4981-8165-381ec2741142,/www.insureandgo.com/quotes/tripDetails,1687972048595,1,Q1
009446f6-f45d-4981-8165-381ec2741142,/www.insureandgo.com/quotes/panel,1687972332037,1,Q2
009a92a9-0f29-4c1d-aa23-da72594384f9,/www.insureandgo.com/quotes/tripDetails,1687956529558,1,Q1
009a92a9-0f29-4c1d-aa23-da72594384f9,/www.insureandgo.com/quotes/panel,1687956977712,1,Q2
009af06d-deee-4717-96b6-79e3411cd842,/www.insureandgo.com/quotes/tripDetails,1687949842230,1,Q1
009af06d-deee-4717-96b6-79e3411cd842,/www.insureandgo.com/quotes/panel,1687949919993,1,Q2
009b0b8a-b79c-4ac8-932c-25b2afaa0bf0,/www.insureandgo.com/quotes/tripDetails,1687876991282,1,Q1
009b0b8a-b79c-4ac8-932c-25b2afaa0bf0,/www.insureandgo.com/quotes/panel,1687877069152,1,Q2
00a001b7-8e0b-4daa-af43-80c1797c0ddf,/www.insureandgo.com/quotes/tripDetails,1688130710643,1,Q1
00a001b7-8e0b-4daa-af43-80c1797c0ddf,/www.insureandgo.com/quotes/panel,1688130833770,1,Q2
00a14f85-2f7b-4c35-a6ff-7d40141b4a42,/www.insureandgo.com/quotes/tripDetails,1687962700323,1,Q1
00a14f85-2f7b-4c35-a6ff-7d40141b4a42,/www.insureandgo.com/quotes/panel,1687962986620,1,Q2
00a29979-8f15-4957-96fb-fae6af560f6d,/www.insureandgo.com/quotes/tripDetails,1688136624240,1,Q1
00a2f2fc-03d2-4965-b6cb-fcaa0e8e276a,/www.insureandgo.com/quotes/panel,1687771293516,1,Q2
00a3f8b9-91b4-497d-b82d-17fe4d074648,/www.insureandgo.com/quotes/tripDetails,1688106195772,1,Q1
00a3f8b9-91b4-497d-b82d-17fe4d074648,/www.insureandgo.com/quotes/panel,1688106287852,1,Q2
00accafb-4063-4223-9816-971130be60dc,/www.insureandgo.com/quotes/tripDetails,1688048098731,1,Q1
00accafb-4063-4223-9816-971130be60dc,/www.insureandgo.com/quotes/panel,1688048154822,1,Q2
00aed0fc-bcca-4b9d-b1f5-586f26e93160,/www.insureandgo.com/quotes/tripDetails,1687695408946,1,Q1
00b344df-dab9-4207-81a7-47af4c883b63,/www.insureandgo.com/quotes/tripDetails,1687951995102,1,Q1
00b989aa-cbf2-400f-a875-6991b02ef31b,/www.insureandgo.com/quotes/tripDetails,1688140518025,1,Q1
00c073aa-9af3-48b4-adfb-7fb0a2ed6e25,/www.insureandgo.com/quotes/tripDetails,1688155427859,1,Q1
00c073aa-9af3-48b4-adfb-7fb0a2ed6e25,/www.insureandgo.com/quotes/panel,1688155579361,1,Q2
00c3f0f4-6c4b-4b74-a1c7-3157b82b109e,/www.insureandgo.com/quotes/tripDetails,1687696928537,1,Q1
00c7413c-bd6b-498a-a3f9-90133812b4e8,/www.insureandgo.com/quotes/tripDetails,1687782661912,1,Q1
00c99141-7a9b-4182-8a3c-377c5ef5a6b1,/www.insureandgo.com/quotes/tripDetails,1687868044981,1,Q1
00cbe7a5-2a61-4caa-9cdb-833601c614a3,/www.insureandgo.com/quotes/tripDetails,1688071105152,1,Q1
00cbe7a5-2a61-4caa-9cdb-833601c614a3,/www.insureandgo.com/quotes/panel,1688071437331,1,Q2
00cce326-23f3-4799-94ca-20816249c641,/www.insureandgo.com/quotes/tripDetails,1688147810538,1,Q1
00cce326-23f3-4799-94ca-20816249c641,/www.insureandgo.com/quotes/panel,1688148169171,1,Q2
00d06b62-5508-4a9e-813b-28f0f19b5b47,/www.insureandgo.com/quotes/tripDetails,1687956303593,1,Q1
00d4d6fd-8ae7-437e-b2cf-80a236adfb1c,/www.insureandgo.com/quotes/tripDetails,1688130335079,1,Q1
00d6c4b8-d6bf-4667-9c8d-91be431d7dd1,/www.insureandgo.com/quotes/tripDetails,1687981557496,1,Q1
00dcce3f-523b-4290-a714-d3f7f5d58743,/www.insureandgo.com/quotes/tripDetails,1687891492857,1,Q1
00dcce3f-523b-4290-a714-d3f7f5d58743,/www.insureandgo.com/quotes/panel,1687891648867,1,Q2
00dee483-a583-4dc7-a7c6-21767040c3eb,/www.insureandgo.com/quotes/tripDetails,1687669207026,1,Q1
00dee483-a583-4dc7-a7c6-21767040c3eb,/www.insureandgo.com/quotes/panel,1687669305234,1,Q2
00df730b-d260-4144-babc-d87852b4efab,/www.insureandgo.com/quotes/tripDetails,1687879036981,1,Q1
00e419ce-0be1-4eaf-a525-03c48de3c904,/www.insureandgo.com/quotes/tripDetails,1687795016927,1,Q1
00e419ce-0be1-4eaf-a525-03c48de3c904,/www.insureandgo.com/quotes/panel,1687795087314,1,Q2
00e4e170-8bd2-42b5-b6b9-8fb0fd7cd621,/www.insureandgo.com/quotes/tripDetails,1687801408909,1,Q1
00e4e170-8bd2-42b5-b6b9-8fb0fd7cd621,/www.insureandgo.com/quotes/panel,1687801615956,1,Q2
00e7a897-770c-4082-8a9e-55c9c338e619,/www.insureandgo.com/quotes/tripDetails,1687875281977,1,Q1
00e87b50-573d-4fdc-973b-c71601c30f2b,/www.insureandgo.com/quotes/tripDetails,1687720699652,1,Q1
00e87b50-573d-4fdc-973b-c71601c30f2b,/www.insureandgo.com/quotes/panel,1687720963563,1,Q2
00eb4bf7-e623-4174-94d2-d7adf0681f58,/www.insureandgo.com/quotes/tripDetails,1687783008312,1,Q1
00eb4bf7-e623-4174-94d2-d7adf0681f58,/www.insureandgo.com/quotes/panel,1687784200745,1,Q2
00ec31da-1dc3-4a3d-b25b-90f0465ec7b0,/www.insureandgo.com/quotes/tripDetails,1687960315056,1,Q1
00ec31da-1dc3-4a3d-b25b-90f0465ec7b0,/www.insureandgo.com/quotes/panel,1687960688287,1,Q2
00f083eb-b99e-41d3-ba82-a582c415deeb,/www.insureandgo.com/quotes/tripDetails,1687872870097,1,Q1
00f083eb-b99e-41d3-ba82-a582c415deeb,/www.insureandgo.com/quotes/panel,1687873114203,1,Q2
00fb61ff-c113-4669-95e6-2fbc21789e6e,/www.insureandgo.com/quotes/tripDetails,1687698041992,1,Q1
00fb61ff-c113-4669-95e6-2fbc21789e6e,/www.insureandgo.com/quotes/panel,1687698168273,1,Q2
00fdf489-c967-4a62-a84b-7bb21abeeaa2,/www.insureandgo.com/quotes/tripDetails,1687953126903,1,Q1
00fdf489-c967-4a62-a84b-7bb21abeeaa2,/www.insureandgo.com/quotes/panel,1687953840805,1,Q2
010279f4-a817-4778-9092-de4e09986fdd,/www.insureandgo.com/quotes/tripDetails,1687949640034,1,Q1
010279f4-a817-4778-9092-de4e09986fdd,/www.insureandgo.com/quotes/panel,1687949891785,1,Q2
0103de33-8e4b-4afb-b21c-180c94149ff1,/www.insureandgo.com/quotes/tripDetails,1688140295408,1,Q1
0103de33-8e4b-4afb-b21c-180c94149ff1,/www.insureandgo.com/quotes/panel,1688141539881,1,Q2
0103e885-8bfe-4f71-91bb-ecd4d3a4f61c,/www.insureandgo.com/quotes/tripDetails,1688126699536,1,Q1
0103e885-8bfe-4f71-91bb-ecd4d3a4f61c,/www.insureandgo.com/quotes/panel,1688126858674,1,Q2
010481b4-0bb8-4032-9d77-3473d46d7746,/www.insureandgo.com/quotes/tripDetails,1687945116199,1,Q1
010481b4-0bb8-4032-9d77-3473d46d7746,/www.insureandgo.com/quotes/panel,1687945767562,1,Q2
01070925-b98c-493d-a589-0a3ffd7812de,/www.insureandgo.com/quotes/tripDetails,1688122070978,1,Q1
01070925-b98c-493d-a589-0a3ffd7812de,/www.insureandgo.com/quotes/panel,1688122729412,1,Q2
010eb6f7-2014-48b0-a056-59165a4900cb,/www.insureandgo.com/quotes/tripDetails,1687622581373,1,Q1
010eb6f7-2014-48b0-a056-59165a4900cb,/www.insureandgo.com/quotes/panel,1687622882076,1,Q2
010f0ba3-25c5-4801-9ce2-0121d385c8f7,/www.insureandgo.com/quotes/tripDetails,1687780405483,1,Q1
010f0ba3-25c5-4801-9ce2-0121d385c8f7,/www.insureandgo.com/quotes/panel,1687782677985,1,Q2
01125239-fd3c-488f-8c16-98e219c83348,/www.insureandgo.com/quotes/tripDetails,1688045055464,1,Q1
01125239-fd3c-488f-8c16-98e219c83348,/www.insureandgo.com/quotes/panel,1688044201560,1,Q2
011379bd-ded5-45e1-b03b-e8fba4a9be0c,/www.insureandgo.com/quotes/tripDetails,1687600627529,1,Q1
011379bd-ded5-45e1-b03b-e8fba4a9be0c,/www.insureandgo.com/quotes/panel,1687600978643,1,Q2
0114a3d8-43fa-4274-bd56-07f5f61d12f0,/www.insureandgo.com/quotes/tripDetails,1688111851987,1,Q1
0114a3d8-43fa-4274-bd56-07f5f61d12f0,/www.insureandgo.com/quotes/panel,1688111944939,1,Q2
01166136-4d0f-48e4-b74a-5bd2379a1e2e,/www.insureandgo.com/quotes/tripDetails,1688134125591,1,Q1
0122c07b-4b6c-403c-b559-e9b8bc7244a5,/www.insureandgo.com/quotes/tripDetails,1687894685246,1,Q1
0125fc09-8aad-4838-aa54-a521b127727c,/www.insureandgo.com/quotes/tripDetails,1688133399540,1,Q1
01335441-b49c-4d55-89d8-539764ab1473,/www.insureandgo.com/quotes/tripDetails,1688066489145,1,Q1
01335441-b49c-4d55-89d8-539764ab1473,/www.insureandgo.com/quotes/panel,1688066729013,1,Q2
0135d70e-b3d4-43e5-b5b5-46cbf50f7720,/www.insureandgo.com/quotes/tripDetails,1687866543367,1,Q1
0135d70e-b3d4-43e5-b5b5-46cbf50f7720,/www.insureandgo.com/quotes/panel,1687866655911,1,Q2
01367ee5-a7c3-4c0e-b290-8b3669f2e6d9,/www.insureandgo.com/quotes/tripDetails,1687842583346,1,Q1
01367ee5-a7c3-4c0e-b290-8b3669f2e6d9,/www.insureandgo.com/quotes/panel,1687842902880,1,Q2
013fece2-340d-4883-b16e-dd9cf034853f,/www.insureandgo.com/quotes/tripDetails,1687848380314,1,Q1
013fece2-340d-4883-b16e-dd9cf034853f,/www.insureandgo.com/quotes/panel,1687848464192,1,Q2
0143d76d-51ea-424a-8507-f676620eab5d,/www.insureandgo.com/quotes/tripDetails,1687991372694,1,Q1
0143d76d-51ea-424a-8507-f676620eab5d,/www.insureandgo.com/quotes/panel,1687991948338,1,Q2
014465e4-51fe-436a-af98-3f7b65f574db,/www.insureandgo.com/quotes/tripDetails,1687894848756,1,Q1
014465e4-51fe-436a-af98-3f7b65f574db,/www.insureandgo.com/quotes/panel,1687894942465,1,Q2
014ae07e-c03a-4e54-99a4-ae5860302ab1,/www.insureandgo.com/quotes/panel,1687955323884,1,Q2
014d47bc-27a2-470f-b111-d419d5bff2ba,/www.insureandgo.com/quotes/tripDetails,1687872656726,1,Q1
014d47bc-27a2-470f-b111-d419d5bff2ba,/www.insureandgo.com/quotes/panel,1687872792813,1,Q2
015220f2-dcc0-4dc8-b272-9e9eaf8f49b6,/www.insureandgo.com/quotes/tripDetails,1688068500132,1,Q1
015220f2-dcc0-4dc8-b272-9e9eaf8f49b6,/www.insureandgo.com/quotes/panel,1688069172167,1,Q2
0156ca8d-3de5-4494-937b-c6c7c199567d,/www.insureandgo.com/quotes/tripDetails,1687761462145,1,Q1
0156ca8d-3de5-4494-937b-c6c7c199567d,/www.insureandgo.com/quotes/panel,1687761576525,1,Q2
015dd68d-986c-4b7d-bd0c-8b71049b00f2,/www.insureandgo.com/quotes/tripDetails,1687853040234,1,Q1
015df24e-ea7c-4551-a237-f30086f19b56,/www.insureandgo.com/quotes/tripDetails,1687682850274,1,Q1
015df24e-ea7c-4551-a237-f30086f19b56,/www.insureandgo.com/quotes/panel,1687683024793,1,Q2
015f4d9b-6384-400a-b3f9-16583aae87e9,/www.insureandgo.com/quotes/panel,1687708806168,1,Q2
01653574-107b-4aa7-bc29-521146cffcdb,/www.insureandgo.com/quotes/tripDetails,1687818754729,1,Q1
01653574-107b-4aa7-bc29-521146cffcdb,/www.insureandgo.com/quotes/panel,1687818858051,1,Q2
016bbf45-3083-4efe-bbfe-0de1d553e67d,/www.insureandgo.com/quotes/tripDetails,1687893488857,1,Q1
016bbf45-3083-4efe-bbfe-0de1d553e67d,/www.insureandgo.com/quotes/panel,1687893599297,1,Q2
016e53ab-c320-411b-a130-772ec31fa278,/www.insureandgo.com/quotes/tripDetails,1688134939843,1,Q1
016e53ab-c320-411b-a130-772ec31fa278,/www.insureandgo.com/quotes/panel,1688135094355,1,Q2
016eb506-ccc2-4345-a2b0-00c5b4236f42,/www.insureandgo.com/quotes/tripDetails,1687963640126,1,Q1
0174b6c8-9760-478f-adc3-575e8f2a5a28,/www.insureandgo.com/quotes/tripDetails,1687726259588,1,Q1
017d2072-8220-4fa5-ae1e-3f6154f214f9,/www.insureandgo.com/quotes/tripDetails,1687973149755,1,Q1
017d2072-8220-4fa5-ae1e-3f6154f214f9,/www.insureandgo.com/quotes/panel,1687973368060,1,Q2
017f8965-5a50-4bfa-92a4-c9014d7cc05b,/www.insureandgo.com/quotes/tripDetails,1687972689165,1,Q1
017f8965-5a50-4bfa-92a4-c9014d7cc05b,/www.insureandgo.com/quotes/panel,1687972968100,1,Q2
01830d41-4af1-4de4-9e8a-444331106ed3,/www.insureandgo.com/quotes/tripDetails,1688057078511,1,Q1
01830d41-4af1-4de4-9e8a-444331106ed3,/www.insureandgo.com/quotes/panel,1688057326537,1,Q2
018a8b42-dc31-43ce-9910-178d746b952a,/www.insureandgo.com/quotes/tripDetails,1687764497006,1,Q1
018a8b42-dc31-43ce-9910-178d746b952a,/www.insureandgo.com/quotes/panel,1687764657675,1,Q2
018fe4b6-87ef-4c6b-878c-fccc5b2630e6,/www.insureandgo.com/quotes/tripDetails,1687765246115,1,Q1
018fe4b6-87ef-4c6b-878c-fccc5b2630e6,/www.insureandgo.com/quotes/panel,1687765351692,1,Q2
0192c666-8b6b-4c1d-a975-6382d97dd459,/www.insureandgo.com/quotes/tripDetails,1687695381330,1,Q1
0192c666-8b6b-4c1d-a975-6382d97dd459,/www.insureandgo.com/quotes/panel,1687695718352,1,Q2
0193684e-d218-401b-bbb4-c0a5a6a21fc8,/www.insureandgo.com/quotes/tripDetails,1687640075717,1,Q1
0193684e-d218-401b-bbb4-c0a5a6a21fc8,/www.insureandgo.com/quotes/panel,1687640355435,1,Q2
01943e5d-f06e-4712-9b61-4d2c0dc364e1,/www.insureandgo.com/quotes/tripDetails,1687903651558,1,Q1
01947290-d88c-4d22-b15e-343474b0f010,/www.insureandgo.com/quotes/tripDetails,1687623363079,1,Q1
0197a98f-fb88-4dd5-ac2a-e7e8476c0865,/www.insureandgo.com/quotes/tripDetails,1688065548833,1,Q1
0197a98f-fb88-4dd5-ac2a-e7e8476c0865,/www.insureandgo.com/quotes/panel,1688066207354,1,Q2
0197da45-2987-4e6a-9e8b-3ce1099eefdd,/www.insureandgo.com/quotes/tripDetails,1688038800618,1,Q1
0197da45-2987-4e6a-9e8b-3ce1099eefdd,/www.insureandgo.com/quotes/panel,1688039054938,1,Q2
01990380-b59d-4491-aa61-183be2ba8530,/www.insureandgo.com/quotes/tripDetails,1687813107792,1,Q1
01990380-b59d-4491-aa61-183be2ba8530,/www.insureandgo.com/quotes/panel,1687813300825,1,Q2
019c21b6-5c33-4350-9e6b-8b60af8720a6,/www.insureandgo.com/quotes/tripDetails,1687963866190,1,Q1
019ebbce-75f9-4120-bcb2-6dacbad5af10,/www.insureandgo.com/quotes/tripDetails,1687714782086,1,Q1
019ebbce-75f9-4120-bcb2-6dacbad5af10,/www.insureandgo.com/quotes/panel,1687715495944,1,Q2
01a392e1-e592-47ff-aa3c-2c63d4b2d05e,/www.insureandgo.com/quotes/tripDetails,1687959460060,1,Q1
01a5eb92-f209-45de-9af4-a8a03b2e121f,/www.insureandgo.com/quotes/tripDetails,1688118544310,1,Q1
01a5eb92-f209-45de-9af4-a8a03b2e121f,/www.insureandgo.com/quotes/panel,1688118950240,1,Q2
01a8f98a-069a-4e29-b5bb-3fc01551257e,/www.insureandgo.com/quotes/tripDetails,1687954191687,1,Q1
01ae3f6e-2954-4fa5-9909-ef7fd4341781,/www.insureandgo.com/quotes/tripDetails,1687701793603,1,Q1
01ae3f6e-2954-4fa5-9909-ef7fd4341781,/www.insureandgo.com/quotes/panel,1687701862052,1,Q2
01ae890c-b08b-4f33-af92-8075779167dd,/www.insureandgo.com/quotes/tripDetails,1687738902550,1,Q1
01aecf4c-3f81-4fba-a3f6-4f2dfd64be9d,/www.insureandgo.com/quotes/tripDetails,1687959584557,1,Q1
01aecf4c-3f81-4fba-a3f6-4f2dfd64be9d,/www.insureandgo.com/quotes/panel,1687959692089,1,Q2
01affac3-14c0-4344-8970-6017788718fc,/www.insureandgo.com/quotes/tripDetails,1688051553784,1,Q1
01b12dd3-8554-4a13-863a-615ca35b8220,/www.insureandgo.com/quotes/tripDetails,1687981684973,1,Q1
01b12dd3-8554-4a13-863a-615ca35b8220,/www.insureandgo.com/quotes/panel,1687981765666,1,Q2
01b363bc-c60e-4274-856a-cace5bf67e16,/www.insureandgo.com/quotes/tripDetails,1687904551135,1,Q1
01b363bc-c60e-4274-856a-cace5bf67e16,/www.insureandgo.com/quotes/panel,1687904651897,1,Q2
01ba57cf-5943-4e05-ac7c-d50d9961af00,/www.insureandgo.com/quotes/tripDetails,1687799653707,1,Q1
01ba98a4-1a45-4b48-89e8-38ae2305abcb,/www.insureandgo.com/quotes/tripDetails,1688116731927,1,Q1
01bec7c3-bafd-4c87-a7cb-6ff7b12bb957,/www.insureandgo.com/quotes/panel,1687961100012,1,Q2
01c32299-1925-4bc1-aff2-678d8cc64d1a,/www.insureandgo.com/quotes/tripDetails,1687775336060,1,Q1
01c32299-1925-4bc1-aff2-678d8cc64d1a,/www.insureandgo.com/quotes/panel,1687775716945,1,Q2
01c33a01-e1e7-41ed-9145-82587176f08d,/www.insureandgo.com/quotes/tripDetails,1687877832090,1,Q1
01c8ba5a-7658-4acd-bcd3-789073a489db,/www.insureandgo.com/quotes/tripDetails,1687643117779,1,Q1
01c8ba5a-7658-4acd-bcd3-789073a489db,/www.insureandgo.com/quotes/panel,1687643230238,1,Q2
01d1bf2b-d2ab-40fd-b51a-b45e83b931e1,/www.insureandgo.com/quotes/tripDetails,1687958345243,1,Q1
01d1bf2b-d2ab-40fd-b51a-b45e83b931e1,/www.insureandgo.com/quotes/panel,1687959755779,1,Q2
